Country Name,Series Name,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Greece,Imports of goods and services (current US$),95289823664.4683,87352312996.7502,88702785566.1675,80641031646.2309,78049457029.6308,80151665961.044,64870128721.4433,63220752472.5305,73032851011.5037,87273446428.5278,85744667894.1803,74970361411.1924,104573545732.712,128068311892.679,118617018481.996
Greece,Exports of goods and services (current US$),62889598470.3226,64767602720.9168,72135028424.6208,69565465932.7289,72167340436.45,76489983017.2778,62867562248.0769,60431141888.9686,70013677525.7613,82684241851.0211,82328450373.7254,60434496175.0476,87888863543.7699,106912564752.602,106879591270.351
Greece,"Inflation, consumer prices (annual %)",1.21007269197809,4.71298907760388,3.3298532335065,1.50152696177758,-0.921269454256994,-1.31226096405506,-1.73588804765284,-0.825653978390973,1.12125452031419,0.62562141345364,0.253007522038157,-1.24798355581405,1.22382501019854,9.64525981280632,3.46480128513405
Greece,"Labor force, total",5019313,5028603,4942452,4893346,4838419,4784920,4754679,4730250,4709718,4682252,4684352,4599448,4571642,4651589,4645359
Greece,"Population, total",11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10569207,10426919,10361295
Greece,"Industry (including construction), value added (annual % growth)",-0.463298450302958,-14.1250416001659,-11.8720763383172,-5.86118589545723,-6.49438510334915,-6.38921135419605,-0.783988337558526,2.18086409530314,-2.18629994222731,3.69671992860987,1.33044838603863,-0.280807063943087,12.4846288834054,-3.43242357272263,1.68498128959705
Greenland,GDP (current US$),2529963903.22685,2503167187.49305,2684461375.46585,2609678486.36749,2684946990.12448,2842065708.35962,2499113022.81675,2707139544.46695,2851613679.03433,3055782146.15957,2997309971.87623,3082884653.2456,3235809504.29871,..,..
Greenland,GNI (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,Imports of goods and services (current US$),1392144218.46317,1912830109.84028,2484469273.07704,1656269270.68839,1562929552.34681,1381691865.62701,1137634631.39428,1220178860.73065,1240880323.2159,1384944998.26514,1533065634.97693,1441192439.42972,1608719296.12208,..,..
Greenland,Exports of goods and services (current US$),777486179.007985,852477963.042811,1020039815.88135,978942338.302308,1012247895.05996,1093422910.10352,939162803.528646,1103566726.94846,1160385303.83576,1358435085.31552,1230176954.70104,1108350891.26636,1146647117.68343,..,..
Greenland,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,"Population, total",56323,56905,56890,56810,56483,56295,56114,56186,56172,56023,56225,56367,56653,56661,56865
Greenland,"Industry (including construction), value added (annual % growth)",-4.31425800193986,3.2275067915501,3.02839860167327,7.89935188715212,-2.14119143523426,8.10225303292896,5.95524382097527,10.1629732370835,-12.0840129338713,-1.12941023304258,6.06379826842678,10.8755703156523,-10.6318058393752,..,..
Grenada,GDP (current US$),771275555.555555,771014814.814815,778655555.555555,799881481.481481,842618518.518518,911496296.296296,997007407.407407,1061640740.74074,1125685185.18519,1166514814.81481,1213485185.18519,1043411111.11111,1122800000,1224577777.77778,1320334235.58897
Grenada,GNI (current US$),708231333.333333,731135629.62963,746883222.222222,765599962.962963,816932777.777778,828796296.296296,880607407.407407,965140740.740741,1005085185.18519,1053114814.81481,1092085185.18519,972011111.111111,1024000000,1143677777.77778,1237434235.58897
Grenada,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,"Inflation, consumer prices (annual %)",-0.308654779585642,3.43650905943351,3.0334728033474,2.41077704021862,-0.0439997864828058,-0.98360305555498,-0.515448031435329,1.65038994431573,0.908458255874249,0.804102313277033,0.598149764736022,-0.740732597045498,1.21951193916838,2.5805392590792,2.69612269814564
Grenada,"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,"Population, total",113249,114039,114918,115912,116945,117972,118980,119966,120921,121838,122724,123663,124610,125438,126183
Grenada,"Industry (including construction), value added (annual % growth)",-19.3119237508993,-1.12187532548224,-5.90100597754774,-8.69194716659565,10.8301870784372,-1.66500803796983,5.32871433575959,8.15964523281596,15.0539838731721,10.0730533943102,-0.571952732962828,-14.8206436207739,15.3319317023445,17.3760530313493,-4.07332454819277
Guam,GDP (current US$),4828000000,4949000000,4984000000,5265000000,5399000000,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,..
Guam,GNI (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,Imports of goods and services (current US$),2639000000,2719000000,2949000000,3037000000,3241000000,3339000000,3089000000,3036000000,3024000000,3250000000,3547000000,3388000000,3662000000,4421000000,..
Guam,Exports of goods and services (current US$),838000000,846000000,928000000,1004000000,1053000000,1057000000,1048000000,1119000000,1141000000,1165000000,1414000000,379000000,193000000,545000000,..
Guam,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,"Labor force, total",73744,73809,75657,76031,76362,76650,76879,77049,77176,77271,77344,76694,78638,79681,80212
Guam,"Population, total",164580,164905,165649,166392,167054,167543,167978,168346,168606,168678,168624,169231,170534,171774,172952
Guam,"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GDP (current US$),37126148264.6383,40676578423.4871,46876006272.2387,49593929487.1263,52996446269.442,57852153058.502,62186064718.7424,66053403469.0024,71653754066.2763,73328365862.4329,77172317258.6478,77715183063.2054,86053083476.0294,95003330315.8754,102050473863.636
Guatemala,GNI (current US$),36396848186.4057,39642878334.4674,45572706218.2146,48568929273.3039,51760446244.4955,56335052823.6798,60699664551.0048,64628103061.907,70152653689.6945,71826149778.5991,75768260973.7319,76311430186.5534,83916535994.8324,93005944379.1393,100245819854.443
Guatemala,Imports of goods and services (current US$),12501436111.1332,15009546895.7854,17803200264.9055,18197166630.1786,18382911953.8785,19287280918.7204,18695335942.1488,18243717678.186,19758074202.8479,21149627997.2577,21534755007.9268,19272211289.038,27347177475.4512,33872884101.2234,33613656192.5434
Guatemala,Exports of goods and services (current US$),9046835388.59935,10667621566.808,12688259461.4701,12530944105.5555,11658240604.9068,12579582120.7147,12331439231.3857,12387053734.7875,13252394991.303,13323270230.1386,13591570112.2741,12702168241.2438,15241812034.7725,18065395862.598,17542859180.286
Guatemala,"Inflation, consumer prices (annual %)",1.85910254733023,3.8595090983317,6.21412393067091,3.78180754679678,4.34337131279521,3.4183616966296,2.38872032839559,4.44844199942819,4.42453655182546,3.75186186704508,3.69998398008605,3.21444062197345,4.26105127422813,6.88512823344287,6.20657592272132
Guatemala,"Labor force, total",5145327,5253574,5486770,5980602,5682211,5883588,6022488,6184488,6364813,6472399,6481136,6460734,6764382,7069008,7257874
Guatemala,"Population, total",14000190,14259687,14521515,14781942,15043981,15306316,15567419,15827690,16087418,16346950,16604026,16858333,17109746,17357886,17602431
Guatemala,"Industry (including construction), value added (annual % growth)",-2.84502542725434,0.279577168790141,4.2353211682949,1.43257436609474,3.35524418118376,7.19117535607852,2.91083963395677,1.74396979140559,1.8127799178598,2.57844180918616,4.24279580164031,-0.82714706960661,8.57776256587739,4.63721592364097,1.91019127148604
Guinea,GDP (current US$),6716904516.97953,6853467832.49407,6785137215.55736,7638045226.04416,8376613880.84932,8778473643.31852,8794202394.29076,8595955600.36601,10324668271.1032,11857030367.2441,13442861496.4128,14177835841.3923,16091817842.1318,20999229260.4995,23612295818.0961
Guinea,GNI (current US$),6548704517.07605,6776357832.56905,6651747215.63315,7516065225.98568,7971453880.91244,8494333643.36083,8650959072.69297,8446956140.28119,10274041364.9736,11448771551.2351,12866865430.2272,12718854509.8149,13828314339.3716,18675229260.4534,21019281946.8417
Guinea,Imports of goods and services (current US$),3177066476.25864,2961065626.64305,3620035711.46346,4089175127.63073,4519671025.33407,4396562755.12769,4480281599.37552,7088908468.46627,5842867641.52289,5783505600.44047,5830607791.62988,9692379045.70966,10107795307.5971,13399076403.7416,7038384119.02148
Guinea,Exports of goods and services (current US$),1512364187.92795,2079424654.58987,2212106802.63826,2531048956.99461,2217341683.36549,2342843828.77653,1890478290.50998,2524762071.66038,4611027664.18413,4767367526.90349,4710654157.74875,6617433828.58711,6917832412.83558,9170403854.29642,9247876842.87494
Guinea,"Inflation, consumer prices (annual %)",4.68438868976504,15.0502688559001,21.3169268542577,15.2262941038638,11.8875884481828,6.1505055670642,11.7800825029834,8.17268112275132,8.91435947913097,9.82761701259191,9.47001039253012,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927973
Guinea,"Labor force, total",3311120,3368027,3426953,3486597,3545237,3605101,3668093,3732312,3795285,3858186,3923389,4004061,4121670,4267534,4400646
Guinea,"Population, total",10021323,10270728,10527712,10788692,11055430,11333365,11625998,11930985,12240789,12554864,12877539,13205153,13531906,13859341,14190612
Guinea,"Industry (including construction), value added (annual % growth)",-4.35535885301667,1.24764997875049,0.715785911996633,3.97263790778925,-4.47023758991092,6.66201133197197,-3.0038646492025,18.9157035819664,23.5755381121259,11.0902779101543,0.988501858866272,9.35208124291265,2.65586460088716,4.69999999669805,11.4650624562839
Guinea-Bissau,GDP (current US$),890167833.365875,940112538.964179,1157074319.11175,1049412177.07573,1109682824.13676,1135250721.02484,1152384166.79638,1245074264.10396,1469978606.12143,1554133593.91699,1486476582.06759,1520479984.56808,1724555634.36594,1714166526.44573,1966461400.35833
Guinea-Bissau,GNI (current US$),879057739.232154,937792524.994413,1138565679.25845,1016379261.12748,1101660822.48405,1172586039.97596,1177955665.04504,1262696604.04753,1484444605.18198,1502990770.71439,1513007436.84775,1545911996.24459,1741535218.04723,1739547748.25025,1993584684.59987
Guinea-Bissau,Imports of goods and services (current US$),289014701.671801,290261362.794664,339246836.00958,314942121.229336,296762928.194106,342568005.33535,337921256.76106,380070647.828742,446570198.314236,459133362.589559,445366265.883792,480239265.025215,532410583.057466,520569058.051411,555792635.554279
Guinea-Bissau,Exports of goods and services (current US$),99060618.6425212,118824731.809732,223293310.786689,148143182.695346,146638162.015632,189520128.34835,288634342.955778,296013057.520557,390049715.257766,395944553.849329,401388597.896179,353021091.956536,425603146.300248,360848896.841446,352379920.033929
Guinea-Bissau,"Inflation, consumer prices (annual %)",-1.65139733620775,2.51785140171697,5.04610226320204,2.13054580274493,1.20712555668414,-1.50924460570503,1.47672048910494,1.50312055861088,1.69111461822289,0.381324702791081,0.24660026814783,1.14000939393213,2.24248879577659,9.39383877456591,..
Guinea-Bissau,"Labor force, total",485013,498226,512456,527323,542768,558624,574927,591938,609483,627598,646095,659318,683858,705360,726412
Guinea-Bissau,"Population, total",1527196,1567220,1609017,1652717,1697753,1743309,1788919,1834552,1879826,1924955,1970457,2015828,2060721,2105566,2150842
Guinea-Bissau,"Industry (including construction), value added (annual % growth)",7.28184854610068,12.789285564708,-6.45546112236137,-3.11632220662423,11.847939627065,10.8241145873988,-6.24558328163741,0.952640483246483,8.2083421581397,33.0767968113896,-2.76228858712932,1.10045464038429,5.59969490879044,4.80016853256291,4.0002297332223
Guyana,GDP (current US$),3165663152.73351,3432912516.92427,3691384317.52178,4063088535.76331,4167800928.83553,4127660151.8087,4279840193.7046,4482697336.56174,4748174334.14044,4787636997.85343,5173760191.84652,5471256594.72422,8041362110.31175,14718388489.2086,16786302158.2734
Guyana,GNI (current US$),3148777420.44619,3445692394.42255,3682055317.31347,4087055581.43303,4196300929.03271,4154360152.00778,4304540193.7046,4478097336.56174,4736674334.14044,4759936997.7374,5127160191.84652,5312756594.72422,7599362110.31175,13376488489.2086,15206302158.2734
Guyana,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,"Inflation, consumer prices (annual %)",2.95230096381001,3.73337757704246,4.9777356370697,2.39193521312334,1.90125181860582,0.852630497539914,-1.00173432776374,0.836008061506207,1.90465615515584,1.28284288443528,2.08723089162013,0.99333702283873,5.03285574626702,6.11505550109935,2.82110335099641
Guyana,"Labor force, total",279981,280727,281215,282787,285029,286708,288326,289827,291179,301413,284892,281272,283296,288357,295000
Guyana,"Population, total",751258,747932,744230,743966,747420,751115,755031,759087,763252,785514,798753,797202,804567,808726,813834
Guyana,"Industry (including construction), value added (annual % growth)",1.67568066050785,3.18995689103248,9.17993288902905,4.54618641258536,7.28237137965084,-5.63622315204587,3.55580015570889,20.9003590547915,-2.67464342257149,2.98646122888124,9.25793868688093,162.671370342692,33.5232129368266,98.5269692748736,..
Haiti,GDP (current US$),11597002834.7786,11859312725.1448,13008746038.8867,13708925477.1304,14902488604.2421,15146883497.6331,14849629308.6025,14069277526.2278,15093357161.1498,16403864617.8458,15016090929.5125,14508222518.3018,20877414952.6375,20253551920.5516,19850829757.7471
Haiti,GNI (current US$),11609798908.3376,11881595333.3012,13046543752.3463,13763468551.0579,14934015430.1222,15195978881.0564,14890262233.9364,14117174028.1575,15151864668.1994,16454143146.8647,15065747025.9284,14536821917.3148,20900827152.8852,20277253097.7066,19855138997.1912
Haiti,Imports of goods and services (current US$),2804199818.6839,4287288127.43602,4433440000.4964,4195362731.28495,4443359383.49633,4752590722.67295,4481319815.99726,4193901268.39586,4689668692.24182,5635999404.48316,5107129494.68417,3983064282.39786,6269039005.54053,5932425394.60732,5064886352.45149
Haiti,Exports of goods and services (current US$),1034002204.18872,1016377274.12283,1311686714.79674,1323609594.19049,1567188286.73442,1662345565.95476,1747466805.16477,1632313490.51577,1660793079.17233,1768471542.63842,1585349842.81308,1016063243.72896,1490136140.36818,1466106038.4718,1046275696.28133
Haiti,"Inflation, consumer prices (annual %)",0.393886040173341,4.82734190074673,6.33279483849042,5.01804155429246,4.76502404779142,3.43816659958601,6.73184069658997,11.5029073942666,10.6800887242584,12.4814111170435,18.7037825672506,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854
