Gross_National_Income,Industry_growth_rate,Inflation_rate,Population,GDP_Per_Capita,Trade_Rate
253910571699.0,-1.0,6.0,34352719.0,7790.0,1.0
196297286285.0,-1.0,4.0,92946951.0,1893.0,1.0
231747446290.0,10.0,4.0,94636700.0,2202.0,1.0
259495340501.0,2.0,5.0,96337913.0,2431.0,1.0
290823739749.0,8.0,3.0,98032317.0,2672.0,1.0
317288012998.0,7.0,3.0,99700107.0,2848.0,1.0
331766346480.0,8.0,4.0,101325201.0,2936.0,1.0
341466825829.0,7.0,1.0,103031365.0,2974.0,1.0
354012676980.0,8.0,1.0,104875266.0,3038.0,1.0
364718697509.0,7.0,3.0,106738501.0,3077.0,1.0
383816939950.0,7.0,5.0,108568836.0,3195.0,1.0
414552288031.0,5.0,2.0,110380804.0,3414.0,1.0
389165789741.0,-13.0,2.0,112190977.0,3224.0,1.0
408104073652.0,9.0,4.0,113880328.0,3461.0,1.0
428113122134.0,7.0,6.0,115559009.0,3499.0,1.0
485154567169.0,4.0,6.0,117337368.0,3726.0,1.0
426112978191.0,3.0,4.0,38151603.0,11526.0,1.0
459919411004.0,10.0,3.0,38042794.0,12504.0,1.0
505767086263.0,10.0,4.0,38063255.0,13776.0,1.0
476416087985.0,0.0,4.0,38063164.0,13011.0,1.0
497028586507.0,-3.0,1.0,38040196.0,13558.0,1.0
518519328638.0,7.0,0.0,38011735.0,14182.0,1.0
459254808330.0,6.0,-1.0,37986412.0,12560.0,1.0
451792807263.0,2.0,-1.0,37970087.0,12379.0,1.0
502404260223.0,1.0,2.0,37974826.0,13816.0,1.0
563961129845.0,6.0,2.0,37974750.0,15505.0,1.0
571159107928.0,3.0,2.0,37965475.0,15700.0,1.0
576674303069.0,-5.0,3.0,37899070.0,15817.0,1.0
650472550290.0,2.0,5.0,37747124.0,18050.0,1.0
662614031538.0,8.0,14.0,36821749.0,18732.0,1.0
777106512005.0,1.0,12.0,36685849.0,22113.0,1.0
236494959916.0,-8.0,-1.0,10568247.0,23151.0,1.0
230536903684.0,2.0,1.0,10573100.0,22521.0,1.0
241146265857.0,-2.0,4.0,10557560.0,23217.0,1.0
211105801823.0,-6.0,3.0,10514844.0,20564.0,1.0
223406869808.0,-2.0,0.0,10457295.0,21653.0,1.0
225198395239.0,0.0,-0.0,10401062.0,22104.0,1.0
194045468800.0,2.0,0.0,10358076.0,19250.0,1.0
201411635475.0,1.0,1.0,10325452.0,19992.0,1.0
216161830459.0,4.0,1.0,10300300.0,21490.0,1.0
236395409034.0,4.0,1.0,10283822.0,23563.0,1.0
233752871352.0,1.0,0.0,10286263.0,23331.0,1.0
225467491362.0,-6.0,-0.0,10297081.0,22242.0,1.0
252978982540.0,6.0,1.0,10361831.0,24661.0,1.0
251691707590.0,2.0,8.0,10409704.0,24515.0,1.0
281728951377.0,-1.0,4.0,10525347.0,27275.0,1.0
63617900000.0,-1.0,4.0,3740410.0,25769.0,2.0
64294600000.0,-0.0,3.0,3721525.0,26436.0,2.0
65720700000.0,1.0,3.0,3678732.0,27279.0,1.0
68085700000.0,1.0,2.0,3634488.0,27945.0,1.0
68944900000.0,2.0,1.0,3593077.0,28513.0,1.0
68797500000.0,2.0,1.0,3534874.0,28981.0,1.0
69602000000.0,3.0,0.0,3473232.0,29763.0,2.0
69985200000.0,3.0,-0.0,3406672.0,30627.0,2.0
69049500000.0,4.0,-1.0,3325286.0,31109.0,2.0
67601100000.0,4.0,-1.0,3193354.0,31615.0,1.0
70765100000.0,5.0,-2.0,3193694.0,32917.0,1.0
70353300000.0,6.0,-3.0,3281557.0,31427.0,1.0
73357200000.0,6.0,-3.0,3262693.0,32619.0,1.0
78476700000.0,7.0,-4.0,3220113.0,35268.0,1.0
81550700000.0,7.0,-4.0,3205691.0,36779.0,1.0
88385714286.0,8.0,-5.0,1610274.0,60734.0,2.0
112178571429.0,25.0,-2.0,1713504.0,73021.0,3.0
154504256813.0,14.0,1.0,1804171.0,92993.0,3.0
174708777088.0,3.0,2.0,1905660.0,98041.0,3.0
188363906703.0,3.0,3.0,2035501.0,97631.0,2.0
196924049121.0,3.0,3.0,2214465.0,93126.0,2.0
158174570962.0,3.0,2.0,2414573.0,66985.0,2.0
150622841209.0,4.0,3.0,2595166.0,58467.0,1.0
160679616731.0,-1.0,0.0,2711755.0,59408.0,1.0
179589624148.0,1.0,0.0,2766732.0,66264.0,2.0
171961652308.0,-2.0,-1.0,2807235.0,62827.0,1.0
141366857857.0,-3.0,-3.0,2760385.0,52316.0,1.0
176969097473.0,1.0,2.0,2688235.0,66859.0,2.0
227481667471.0,2.0,5.0,2695122.0,87480.0,2.0
199687941751.0,-1.0,3.0,2716391.0,48014.0,1.0
171894216031.0,-4.0,6.0,20367487.0,8548.0,1.0
168059466535.0,-4.0,6.0,20246871.0,8398.0,1.0
190278195163.0,4.0,6.0,20147528.0,9560.0,1.0
176171391500.0,-13.0,3.0,20058035.0,8931.0,1.0
187003413246.0,-2.0,4.0,19983693.0,9497.0,1.0
198772885442.0,8.0,1.0,19908979.0,10031.0,1.0
176015185486.0,4.0,-1.0,19815616.0,8977.0,1.0
182790641467.0,2.0,-2.0,19702267.0,9404.0,1.0
207139707913.0,7.0,1.0,19588715.0,10728.0,1.0
238868683969.0,5.0,5.0,19473970.0,12494.0,1.0
247447077803.0,-0.0,4.0,19371648.0,12958.0,1.0
247570558168.0,-4.0,3.0,19265250.0,13047.0,1.0
280082574127.0,1.0,5.0,19122059.0,14947.0,1.0
289938300194.0,-3.0,14.0,19047009.0,15692.0,1.0
341578460639.0,1.0,10.0,19056116.0,18419.0,1.0
1182906447464.0,-10.0,12.0,142785348.0,8563.0,1.0
1477812038495.0,7.0,7.0,142849468.0,10675.0,1.0
1985523437666.0,6.0,8.0,143018195.0,14305.0,1.0
2140632821885.0,4.0,5.0,143378447.0,15402.0,1.0
2212865788370.0,0.0,7.0,143805638.0,15941.0,1.0
1991279402292.0,0.0,8.0,144237223.0,14277.0,1.0
1325733351220.0,-1.0,16.0,144640716.0,9427.0,1.0
1241289768349.0,2.0,7.0,145015460.0,8804.0,1.0
1532146060814.0,2.0,4.0,145293260.0,10835.0,1.0
1616936904758.0,3.0,3.0,145398106.0,11399.0,1.0
1639594452708.0,2.0,4.0,145453291.0,11640.0,1.0
1458071184362.0,-3.0,3.0,145245148.0,10280.0,1.0
1800376274533.0,5.0,7.0,144746762.0,12735.0,1.0
2219007320645.0,-0.0,9.0,144236933.0,15710.0,2.0
1994419826035.0,4.0,11.0,143826130.0,14055.0,1.0
5638107395.0,1.0,13.0,10043737.0,565.0,0.0
6073950120.0,8.0,-0.0,10309031.0,594.0,0.0
6828261896.0,18.0,3.0,10576932.0,651.0,0.0
7552770647.0,8.0,10.0,10840334.0,706.0,0.0
7688956383.0,9.0,6.0,11101350.0,704.0,0.0
8050949112.0,3.0,2.0,11368451.0,725.0,0.0
8382277600.0,9.0,3.0,11642959.0,734.0,0.0
8457713958.0,7.0,7.0,11930899.0,729.0,0.0
8961396748.0,2.0,8.0,12230339.0,757.0,1.0
9290176884.0,9.0,-0.0,12531808.0,769.0,1.0
10001278701.0,17.0,3.0,12835028.0,806.0,1.0
9937665248.0,-4.0,10.0,13146362.0,774.0,1.0
10843185403.0,13.0,-0.0,13461888.0,822.0,1.0
13036292147.0,5.0,18.0,13776698.0,967.0,1.0
13817620069.0,10.0,20.0,14094683.0,1000.0,1.0
597777867.0,-26.0,6.0,193176.0,3251.0,1.0
660391187.0,-29.0,1.0,194672.0,3494.0,1.0
716182121.0,7.0,5.0,196351.0,3790.0,1.0
746301097.0,-0.0,2.0,198124.0,3902.0,0.0
770254911.0,-5.0,1.0,199939.0,3990.0,1.0
766889272.0,0.0,-0.0,201757.0,3949.0,1.0
807830610.0,-0.0,1.0,203571.0,4048.0,1.0
825243380.0,11.0,1.0,205544.0,4106.0,1.0
858933636.0,-6.0,2.0,207630.0,4262.0,1.0
849320887.0,-12.0,4.0,209701.0,4189.0,1.0
877132816.0,10.0,1.0,211905.0,4308.0,1.0
838366844.0,-10.0,-2.0,214929.0,4043.0,1.0
832238614.0,-10.0,3.0,218764.0,3858.0,0.0
811025426.0,-0.0,11.0,222382.0,3746.0,0.0
922370278.0,-2.0,8.0,225681.0,4139.0,0.0
977218075.0,-1.0,2.0,31059.0,66201.0,1.0
1032065872.0,-0.0,3.0,31608.0,59516.0,1.0
1086913670.0,1.0,3.0,32495.0,55815.0,1.0
1141761467.0,1.0,3.0,33132.0,48434.0,1.0
1196609264.0,2.0,2.0,33285.0,50435.0,1.0
1251457061.0,3.0,1.0,33389.0,50134.0,1.0
1306304858.0,4.0,0.0,33570.0,42282.0,1.0
1361152655.0,5.0,1.0,33834.0,43398.0,1.0
1416000452.0,-1.0,1.0,34056.0,44886.0,1.0
1507443555.0,13.0,3.0,34156.0,48465.0,1.0
1479618045.0,-2.0,6.0,34178.0,47287.0,1.0
1391542450.0,-4.0,8.0,34007.0,45321.0,1.0
1666327363.0,12.0,10.0,33745.0,54982.0,1.0
1177679527.0,13.0,12.0,33660.0,37030.0,1.0
689031691.0,15.0,15.0,33642.0,19079.0,1.0
200383855.0,17.0,17.0,178128.0,1127.0,1.0
189652123.0,-5.0,13.0,182138.0,1043.0,1.0
226030078.0,-10.0,14.0,186044.0,1217.0,1.0
228462176.0,13.0,11.0,189924.0,1208.0,1.0
270108832.0,18.0,8.0,193757.0,1378.0,1.0
301248742.0,8.0,7.0,197497.0,1484.0,1.0
263296442.0,4.0,5.0,201124.0,1293.0,1.0
295689565.0,3.0,5.0,204632.0,1428.0,1.0
321612896.0,7.0,6.0,208036.0,1548.0,1.0
385528484.0,4.0,8.0,211344.0,1816.0,1.0
412519330.0,4.0,8.0,214599.0,1924.0,1.0
476007367.0,-3.0,10.0,218641.0,2155.0,1.0
527132535.0,-4.0,8.0,223107.0,2350.0,1.0
553203712.0,7.0,18.0,227380.0,2387.0,1.0
610775572.0,1.0,21.0,231856.0,2602.0,1.0
445116000000.0,-4.0,5.0,28483797.0,15065.0,1.0
542914933333.0,9.0,5.0,29411929.0,17959.0,2.0
692763466667.0,17.0,6.0,30150945.0,22442.0,2.0
761738933333.0,9.0,3.0,30821543.0,24069.0,2.0
775052000000.0,4.0,4.0,31482498.0,23946.0,2.0
789633333333.0,7.0,2.0,32125564.0,23863.0,1.0
690847733333.0,9.0,1.0,32749848.0,20442.0,1.0
681352800000.0,9.0,2.0,33416270.0,19930.0,1.0
726877066667.0,6.0,-1.0,34193122.0,20910.0,1.0
854758133333.0,6.0,2.0,35018133.0,24176.0,2.0
846719466667.0,4.0,-2.0,35827362.0,23406.0,1.0
745486666667.0,-0.0,3.0,35997107.0,20398.0,1.0
887051466667.0,10.0,3.0,35950396.0,24316.0,1.0
1118180000000.0,18.0,2.0,36408820.0,30448.0,2.0
1073418400000.0,-2.0,2.0,36947025.0,28895.0,1.0
15975441977.0,5.0,-2.0,12195029.0,1324.0,1.0
15971192907.0,2.0,1.0,12530121.0,1287.0,1.0
17532438786.0,9.0,3.0,12875880.0,1384.0,1.0
17359552048.0,1.0,1.0,13231833.0,1335.0,1.0
18595820749.0,4.0,1.0,13595566.0,1392.0,1.0
19408861677.0,3.0,-1.0,13970308.0,1417.0,1.0
17312461399.0,10.0,0.0,14356181.0,1238.0,1.0
18541862787.0,4.0,1.0,14751356.0,1291.0,1.0
20409580182.0,7.0,1.0,15157793.0,1385.0,1.0
22515158389.0,7.0,0.0,15574909.0,1484.0,1.0
22793623628.0,5.0,2.0,16000781.0,1463.0,1.0
24122233479.0,-2.0,3.0,16436120.0,1492.0,1.0
26818952802.0,7.0,2.0,16876720.0,1631.0,1.0
26730995884.0,3.0,10.0,17316449.0,1595.0,1.0
29980964258.0,3.0,9.0,17763163.0,1746.0,1.0
44499542768.0,-10.0,8.0,7320807.0,6169.0,1.0
40930426135.0,-1.0,6.0,7291436.0,5735.0,1.0
47365226486.0,5.0,11.0,7234099.0,6809.0,1.0
41878044816.0,1.0,7.0,7199077.0,6016.0,1.0
46496559960.0,3.0,8.0,7164132.0,6755.0,1.0
45266921077.0,-7.0,2.0,7130576.0,6600.0,1.0
37809798925.0,6.0,1.0,7095383.0,5589.0,1.0
38446580339.0,3.0,1.0,7058322.0,5765.0,1.0
41320185767.0,3.0,3.0,7020858.0,6293.0,1.0
48055917103.0,3.0,2.0,6982604.0,7252.0,1.0
48729143357.0,6.0,2.0,6945235.0,7417.0,1.0
51732849141.0,-0.0,2.0,6899126.0,7734.0,1.0
60666882965.0,9.0,4.0,6834326.0,9233.0,1.0
60406396093.0,-0.0,12.0,6664449.0,9538.0,1.0
71011782270.0,4.0,12.0,6618026.0,11361.0,1.0
795693185.0,-8.0,32.0,87298.0,9747.0,1.0
927738129.0,0.0,-2.0,89770.0,10935.0,1.0
985285912.0,22.0,3.0,87441.0,12110.0,1.0
1086240640.0,-5.0,7.0,88303.0,12337.0,1.0
1250774894.0,-23.0,4.0,89949.0,14821.0,1.0
1299831890.0,1.0,1.0,91359.0,15188.0,1.0
1349188913.0,6.0,4.0,93419.0,15333.0,1.0
1459330975.0,7.0,-1.0,94677.0,16567.0,1.0
1562444817.0,-4.0,3.0,95843.0,17480.0,1.0
1699144648.0,6.0,4.0,96762.0,18440.0,1.0
1794024905.0,0.0,2.0,97625.0,19142.0,1.0
1333464347.0,5.0,8.0,98462.0,14041.0,1.0
1424837755.0,-13.0,8.0,99258.0,14983.0,1.0
1994563784.0,8.0,8.0,119878.0,17167.0,1.0
2124655769.0,2.0,8.0,119773.0,17879.0,1.0
2664969385.0,-5.0,7.0,6259842.0,386.0,0.0
2606598850.0,10.0,7.0,6436698.0,401.0,0.0
3039492895.0,10.0,7.0,6612385.0,443.0,0.0
3439491782.0,127.0,7.0,6788587.0,558.0,1.0
4893437944.0,98.0,6.0,6964859.0,706.0,0.0
4896171619.0,14.0,5.0,7140688.0,702.0,1.0
4228415485.0,-77.0,7.0,7314773.0,581.0,0.0
3831793467.0,27.0,11.0,7493913.0,515.0,0.0
3660065392.0,-5.0,18.0,7677565.0,484.0,1.0
4048948817.0,-2.0,16.0,7861281.0,520.0,0.0
4025178628.0,11.0,15.0,8046828.0,507.0,0.0
3984876897.0,-7.0,13.0,8233970.0,493.0,0.0
4200435081.0,17.0,12.0,8420641.0,505.0,0.0
4763857300.0,8.0,27.0,8605718.0,476.0,1.0
4395285094.0,3.0,48.0,8791092.0,433.0,1.0
184079779170.0,1.0,1.0,4987573.0,38927.0,1.0
237216943355.0,24.0,3.0,5076732.0,47237.0,1.0
269757413085.0,7.0,5.0,5183688.0,53891.0,1.0
281970766823.0,2.0,5.0,5312437.0,55548.0,1.0
291009669943.0,2.0,2.0,5399162.0,56967.0,1.0
303910658616.0,4.0,1.0,5469724.0,57565.0,1.0
286982925100.0,-3.0,-1.0,5535002.0,55646.0,1.0
299704968202.0,3.0,-1.0,5607283.0,56900.0,1.0
319463982476.0,7.0,1.0,5612253.0,61162.0,1.0
330780032057.0,6.0,0.0,5638676.0,66841.0,1.0
333217559843.0,-1.0,1.0,5703569.0,66082.0,1.0
301827008238.0,-0.0,-0.0,5685807.0,61467.0,1.0
369181671819.0,16.0,2.0,5453566.0,79601.0,1.0
402947122111.0,3.0,6.0,5637022.0,88429.0,1.0
420675068720.0,-3.0,5.0,5917648.0,84734.0,1.0
280751112722.0,-4.0,6.0,34238.0,65822.0,1.0
140827156724.0,-4.0,1.0,34056.0,46910.0,1.0
903200726.0,-5.0,5.0,33435.0,27997.0,1.0
955047095.0,-6.0,4.0,34640.0,28460.0,1.0
1000318939.0,-6.0,3.0,36607.0,27943.0,1.0
1318694469.0,-7.0,2.0,37685.0,36137.0,1.0
1376294134.0,-8.0,0.0,38825.0,36520.0,1.0
1391252793.0,-9.0,0.0,38992.0,36598.0,1.0
1326983575.0,-8.0,2.0,38615.0,35044.0,1.0
1230764693.0,4.0,2.0,38934.0,32342.0,1.0
1358106648.0,11.0,2.0,39648.0,35509.0,1.0
1205403240.0,-15.0,2.0,40350.0,30643.0,1.0
1321261341.0,0.0,2.0,40708.0,33238.0,1.0
1500475299.0,-4.0,2.0,40888.0,37593.0,1.0
45213207237.0,-9.0,2.0,41163.0,39433.0,1.0
88925939174.0,-13.0,2.0,5386406.0,16597.0,1.0
89266361509.0,12.0,1.0,5391428.0,16909.0,1.0
96477145180.0,3.0,4.0,5398384.0,18510.0,1.0
93046097962.0,2.0,4.0,5407579.0,17498.0,1.0
98208151923.0,-6.0,1.0,5413393.0,18276.0,1.0
100294158380.0,14.0,-0.0,5418649.0,18720.0,1.0
86733263301.0,8.0,-0.0,5423801.0,16391.0,1.0
87583418795.0,-1.0,-1.0,5430798.0,16563.0,1.0
93926182365.0,1.0,1.0,5439232.0,17585.0,1.0
104466604127.0,7.0,3.0,5446771.0,19486.0,1.0
103173702727.0,3.0,3.0,5454147.0,19382.0,1.0
105812952731.0,-11.0,2.0,5458827.0,19553.0,1.0
115128905716.0,5.0,3.0,5447247.0,21766.0,1.0
113663598495.0,-7.0,13.0,5431752.0,21279.0,1.0
129363521385.0,16.0,11.0,5426740.0,24470.0,1.0
49729127534.0,-14.0,1.0,2039669.0,24792.0,1.0
47569634554.0,-0.0,2.0,2048583.0,23532.0,1.0
50883600761.0,0.0,2.0,2052843.0,25128.0,1.0
45851550970.0,-3.0,3.0,2057159.0,22642.0,1.0
47767746833.0,-2.0,2.0,2059953.0,23503.0,1.0
49538339539.0,5.0,0.0,2061980.0,24247.0,1.0
41777966742.0,1.0,-1.0,2063531.0,20890.0,1.0
43632048586.0,4.0,-0.0,2065042.0,21678.0,1.0
47713353120.0,7.0,1.0,2066388.0,23514.0,1.0
53372127792.0,4.0,2.0,2073894.0,26124.0,1.0
53555776974.0,7.0,2.0,2088385.0,26042.0,1.0
53456563151.0,-3.0,-0.0,2102419.0,25558.0,1.0
61087662970.0,9.0,2.0,2108079.0,29331.0,1.0
58905498956.0,-1.0,9.0,2111986.0,28439.0,1.0
67196267038.0,4.0,7.0,2120937.0,32164.0,1.0
749697606.0,-0.0,7.0,527833.0,1526.0,1.0
854225748.0,13.0,1.0,540394.0,1662.0,1.0
990047255.0,27.0,7.0,553721.0,1921.0,1.0
1128048091.0,-1.0,6.0,567763.0,2088.0,1.0
1289722485.0,-7.0,5.0,582365.0,2208.0,1.0
1320294156.0,-13.0,5.0,597375.0,2236.0,1.0
1283709265.0,-4.0,-1.0,612660.0,2135.0,1.0
1336643910.0,5.0,1.0,628102.0,2196.0,1.0
1440170145.0,9.0,0.0,643634.0,2284.0,1.0
1594890893.0,1.0,3.0,659249.0,2450.0,1.0
1602564674.0,3.0,2.0,674993.0,2399.0,1.0
1572050827.0,-4.0,3.0,691191.0,2222.0,1.0
1540747134.0,-0.0,-0.0,707851.0,2151.0,1.0
1574657865.0,5.0,6.0,724273.0,2163.0,1.0
1656421112.0,4.0,6.0,740424.0,2203.0,0.0
2915985884.0,3.0,6.0,11730037.0,251.0,0.0
2661757591.0,3.0,6.0,12026649.0,223.0,0.0
2881763046.0,2.0,6.0,12216837.0,238.0,0.0
4013429441.0,2.0,6.0,12440326.0,325.0,0.0
5804021227.0,1.0,6.0,12852485.0,454.0,0.0
6506710533.0,0.0,6.0,13309235.0,491.0,0.0
6955707895.0,-0.0,6.0,13763906.0,507.0,0.0
7360476838.0,-1.0,7.0,14292847.0,517.0,0.0
8219833300.0,-2.0,7.0,14864221.0,555.0,0.0
8244121115.0,-2.0,7.0,15411094.0,537.0,0.0
9384739812.0,-3.0,7.0,15981300.0,589.0,0.0
9166107477.0,-3.0,7.0,16537016.0,557.0,0.0
9796698624.0,-4.0,7.0,17065581.0,577.0,0.0
10374541202.0,-5.0,7.0,17597511.0,592.0,0.0
11635800110.0,-5.0,7.0,18143378.0,644.0,0.0
323126593034.0,-6.0,7.0,51170779.0,6444.0,1.0
409232529966.0,5.0,4.0,51784921.0,8060.0,1.0
447479678692.0,2.0,5.0,52443325.0,8737.0,1.0
423516734077.0,1.0,6.0,53145033.0,8174.0,1.0
391194711861.0,2.0,6.0,53873616.0,7441.0,1.0
371745234720.0,-1.0,6.0,54729551.0,6965.0,1.0
338766618711.0,1.0,5.0,55876504.0,6205.0,1.0
315294109649.0,-1.0,7.0,56422274.0,5735.0,1.0
370872987854.0,-0.0,5.0,56641209.0,6734.0,1.0
393942734756.0,1.0,5.0,57339635.0,7068.0,1.0
379611912079.0,-1.0,4.0,58087055.0,6703.0,1.0
332655390436.0,-12.0,3.0,58801927.0,5753.0,1.0
412089092137.0,6.0,5.0,59392255.0,7074.0,1.0
396810059371.0,-2.0,7.0,59893885.0,6766.0,1.0
372625680013.0,-0.0,6.0,60414495.0,6253.0,1.0
251267169668.0,12.0,5.0,9229227.0,1325.0,2.0
129908659324.0,1.0,1.0,9714419.0,1503.0,2.0
8550148980.0,-3.0,47.0,10243050.0,1455.0,2.0
11486155559.0,-52.0,46.0,10701604.0,1115.0,1.0
17413371593.0,-51.0,-0.0,11106031.0,1659.0,0.0
11954212847.0,117.0,2.0,11213284.0,1245.0,1.0
10522802564.0,-37.0,53.0,11194299.0,1072.0,1.0
171899840990.0,-34.0,380.0,11066105.0,4527.0,1.0
333276879416.0,-31.0,188.0,10658226.0,7982.0,1.0
494653917843.0,-28.0,84.0,10395329.0,11438.0,1.0
656030956269.0,-25.0,87.0,10447666.0,14893.0,1.0
817407994696.0,-22.0,30.0,10606227.0,18348.0,1.0
978785033122.0,-19.0,11.0,10748272.0,21804.0,1.0
1140162071548.0,-16.0,-7.0,10913164.0,25259.0,1.0
1301539109975.0,-13.0,2.0,11088796.0,28714.0,1.0
1462916148401.0,-10.0,-0.0,46362946.0,32170.0,1.0
1401381945417.0,-3.0,2.0,46576897.0,30532.0,1.0
1454580711702.0,-5.0,3.0,46742697.0,31678.0,1.0
1314155086548.0,-7.0,2.0,46773055.0,28323.0,1.0
1346529739593.0,-6.0,1.0,46620045.0,29077.0,1.0
1366800133425.0,1.0,-0.0,46480882.0,29514.0,1.0
1195894016725.0,4.0,-1.0,46444832.0,25754.0,1.0
1236606698894.0,4.0,-0.0,46484062.0,26537.0,1.0
1313739000872.0,3.0,2.0,46593236.0,28185.0,1.0
1423751671293.0,1.0,2.0,46797754.0,30380.0,1.0
1396786257475.0,2.0,1.0,47134837.0,29582.0,1.0
1281402401924.0,-12.0,-0.0,47365655.0,26984.0,1.0
1456884138329.0,4.0,3.0,47415794.0,30489.0,1.0
1424534712304.0,3.0,8.0,47778340.0,29675.0,1.0
1569857957742.0,2.0,4.0,48373336.0,32677.0,1.0
41580817113.0,4.0,3.0,20482477.0,2054.0,1.0
58019026505.0,8.0,6.0,20668557.0,2837.0,1.0
67101713796.0,11.0,7.0,20859743.0,3248.0,1.0
69233385161.0,8.0,8.0,21017147.0,3352.0,1.0
75248910875.0,3.0,7.0,21131756.0,3644.0,1.0
80720442913.0,10.0,3.0,21239457.0,3886.0,1.0
83118677958.0,1.0,4.0,21336697.0,3990.0,1.0
85816595300.0,7.0,4.0,21425494.0,4108.0,1.0
92061614516.0,13.0,8.0,21506813.0,4388.0,1.0
92095811316.0,-1.0,2.0,21670000.0,4361.0,1.0
86545573252.0,-4.0,4.0,21803000.0,4083.0,1.0
82024773617.0,-5.0,6.0,21919000.0,3846.0,1.0
86619332546.0,6.0,7.0,22156000.0,3999.0,1.0
72199977446.0,-16.0,50.0,22181000.0,3343.0,1.0
81623429815.0,-9.0,17.0,22037000.0,3828.0,1.0
740371852.0,-0.0,2.0,47286.0,16374.0,1.0
749534037.0,-8.0,1.0,47403.0,16428.0,1.0
806446926.0,-10.0,6.0,47581.0,17572.0,1.0
801604296.0,-9.0,1.0,47727.0,17294.0,1.0
860296296.0,16.0,1.0,47767.0,18316.0,1.0
893511111.0,11.0,0.0,47789.0,19923.0,1.0
894222222.0,6.0,-2.0,47790.0,20030.0,1.0
950218519.0,3.0,-1.0,47788.0,21068.0,1.0
1011577778.0,5.0,1.0,47785.0,22119.0,1.0
1032848148.0,-7.0,-1.0,47761.0,22540.0,1.0
1091755556.0,5.0,-0.0,47712.0,23220.0,1.0
860622222.0,-16.0,-1.0,47642.0,18553.0,1.0
827422222.0,9.0,1.0,47606.0,18036.0,1.0
953229630.0,0.0,3.0,47657.0,20594.0,1.0
1049233111.0,-2.0,4.0,47755.0,22553.0,1.0
1356348259.0,-3.0,-0.0,169688.0,8259.0,1.0
1442802852.0,-1.0,3.0,170935.0,8672.0,1.0
1548522111.0,2.0,3.0,172145.0,9111.0,1.0
1560508963.0,0.0,4.0,173124.0,9232.0,1.0
1622408000.0,-4.0,1.0,173978.0,9543.0,1.0
1643485185.0,1.0,4.0,174804.0,10007.0,1.0
1657440741.0,7.0,-1.0,175623.0,10293.0,1.0
1757844444.0,1.0,-3.0,176413.0,10592.0,1.0
1881303704.0,4.0,0.0,177163.0,11281.0,1.0
1958655556.0,-4.0,2.0,177888.0,11586.0,1.0
1966981549.0,2.0,1.0,178583.0,11715.0,1.0
1462425994.0,2.0,-2.0,179237.0,8357.0,1.0
1759696402.0,9.0,2.0,179651.0,10213.0,1.0
2146903788.0,2.0,6.0,179857.0,13031.0,1.0
2304525939.0,3.0,4.0,180251.0,13980.0,1.0
2204323625.0,3.0,4.0,36132.0,16435.0,1.0
2104121312.0,3.0,4.0,36458.0,18890.0,1.0
2003918999.0,2.0,3.0,36350.0,21345.0,1.0
1903716685.0,2.0,3.0,36026.0,21536.0,1.0
1803514372.0,1.0,3.0,35639.0,21728.0,1.0
1703312059.0,1.0,3.0,35261.0,21920.0,1.0
1603109746.0,0.0,2.0,35020.0,21474.0,1.0
1502907432.0,-0.0,2.0,34811.0,21029.0,1.0
1402705119.0,-1.0,2.0,34496.0,20583.0,1.0
1302502806.0,-1.0,2.0,33852.0,20137.0,1.0
1202300492.0,-2.0,2.0,33121.0,19692.0,1.0
1102098179.0,-2.0,1.0,32553.0,20006.0,1.0
1001895866.0,-3.0,1.0,31948.0,20321.0,1.0
901693553.0,-3.0,1.0,31791.0,15715.0,1.0
801491239.0,-4.0,1.0,32077.0,11109.0,1.0
701288926.0,-4.0,0.0,109840.0,6503.0,1.0
708168963.0,-6.0,1.0,109308.0,6591.0,1.0
700854000.0,-0.0,3.0,108703.0,6566.0,1.0
726213444.0,-2.0,3.0,108083.0,6754.0,1.0
761060481.0,4.0,1.0,107450.0,7118.0,1.0
738996296.0,-5.0,0.0,106912.0,7211.0,1.0
766874074.0,3.0,-2.0,106482.0,7387.0,1.0
806337037.0,0.0,-0.0,105963.0,7685.0,1.0
839422222.0,3.0,2.0,105549.0,7997.0,1.0
882574074.0,5.0,2.0,105281.0,8400.0,1.0
908962963.0,-5.0,1.0,104924.0,8680.0,1.0
861218519.0,-7.0,-1.0,104632.0,8306.0,1.0
855333333.0,6.0,2.0,104332.0,8360.0,1.0
958674074.0,8.0,6.0,103948.0,9298.0,1.0
1058555556.0,4.0,5.0,103698.0,10279.0,1.0
50087995308.0,-1.0,11.0,32948155.0,1567.0,1.0
54796022310.0,4.0,13.0,33739933.0,1748.0,1.0
51237402658.0,-3.0,18.0,34419624.0,1598.0,1.0
35608466700.0,-18.0,36.0,35159792.0,1070.0,0.0
40223884726.0,3.0,37.0,35990704.0,1195.0,1.0
48568747978.0,6.0,37.0,37003245.0,1338.0,1.0
50563738020.0,3.0,17.0,38171178.0,1355.0,1.0
41763874767.0,2.0,18.0,39377169.0,1083.0,0.0
39632308795.0,1.0,32.0,40679828.0,1015.0,1.0
30521438452.0,-2.0,63.0,41999059.0,770.0,1.0
30717965587.0,-1.0,51.0,43232093.0,748.0,0.0
25561386740.0,-6.0,163.0,44440486.0,608.0,1.0
32885091723.0,-1.0,359.0,45657202.0,750.0,1.0
